Date,Open,High,Low,Close,Adj Close,Volume
2016-05-06,6.590000,6.750000,6.350000,6.530000,6.530000,5919
2016-05-07,6.530000,6.760000,6.480000,6.570000,6.570000,5599
2016-05-08,6.570000,6.730000,6.470000,6.590000,6.590000,5495
2016-05-09,6.590000,6.750000,6.500000,6.750000,6.750000,5509
2016-05-10,6.750000,6.800000,6.570000,6.660000,6.660000,6280
2016-05-11,6.660000,6.850000,6.630000,6.730000,6.730000,5392
2016-05-12,6.730000,6.950000,6.730000,6.900000,6.900000,7779
2016-05-13,6.900000,6.920000,6.760000,6.890000,6.890000,6107
2016-05-14,6.890000,7.000000,6.860000,7.000000,7.000000,6843
2016-05-15,7.000000,7.800000,7.000000,7.360000,7.360000,8439
2016-05-16,7.360000,7.370000,7.220000,7.310000,7.310000,5942
2016-05-17,7.310000,7.320000,7.240000,7.310000,7.310000,7258
2016-05-18,7.310000,7.800000,7.270000,7.640000,7.640000,9473
2016-05-19,7.640000,8.790000,7.620000,7.960000,7.960000,11436
2016-05-20,7.960000,8.340000,7.630000,8.240000,8.240000,9379
2016-05-21,8.240000,8.420000,8.040000,8.220000,8.220000,5849
2016-05-22,8.220000,8.300000,8.100000,8.100000,8.100000,1367
2016-05-23,8.100000,8.300000,7.760000,7.780000,7.780000,7223
2016-05-24,7.780000,7.850000,7.380000,7.550000,7.550000,7481
2016-05-25,7.550000,7.780000,7.360000,7.480000,7.480000,5737
2016-05-26,7.480000,7.540000,7.000000,7.400000,7.400000,10026
2016-05-27,7.400000,7.820000,7.280000,7.490000,7.490000,7434
2016-05-28,7.490000,8.200000,7.490000,8.000000,8.000000,9627
2016-05-29,8.000000,8.170000,7.720000,8.060000,8.060000,7578
2016-05-30,8.060000,8.470000,7.920000,8.110000,8.110000,9700
2016-05-31,8.110000,8.200000,7.920000,8.050000,8.050000,8038
2016-06-01,8.050000,8.180000,7.820000,8.100000,8.100000,8303
2016-06-02,8.100000,8.200000,7.840000,7.920000,7.920000,10291
2016-06-03,7.920000,8.070000,7.560000,8.060000,8.060000,11133
2016-06-04,8.060000,8.070000,7.600000,7.600000,7.600000,14451
2016-06-05,7.600000,7.800000,7.550000,7.600000,7.600000,10738
2016-06-06,7.600000,7.930000,7.540000,7.820000,7.820000,9511
2016-06-07,7.820000,7.980000,7.700000,7.870000,7.870000,9050
2016-06-08,7.870000,7.970000,7.750000,7.850000,7.850000,7830
2016-06-09,7.850000,8.070000,7.800000,8.070000,8.070000,7328
2016-06-10,8.070000,8.000000,7.620000,7.780000,7.780000,5265
2016-06-11,7.780000,7.920000,7.360000,7.420000,7.420000,37397
2016-06-12,7.420000,7.740000,7.360000,7.550000,7.550000,16964
2016-06-13,7.550000,8.050000,7.500000,7.930000,7.930000,22514
2016-06-14,7.930000,8.330000,7.900000,8.110000,8.110000,11936
2016-06-15,8.110000,8.450000,8.020000,8.450000,8.450000,15844
2016-06-16,8.450000,8.770000,8.100000,8.240000,8.240000,25685
2016-06-17,8.240000,8.420000,8.020000,8.020000,8.020000,13993
2016-06-18,8.020000,8.630000,7.790000,7.820000,7.820000,86911
2016-06-19,7.820000,8.100000,7.800000,8.080000,8.080000,42519
2016-06-20,8.080000,8.240000,7.600000,7.600000,7.600000,15895
2016-06-21,7.600000,7.900000,7.500000,7.510000,7.510000,22035
2016-06-22,7.350000,7.670000,6.870000,7.300000,7.300000,11076
2016-06-23,7.510000,7.540000,6.840000,7.060000,7.060000,19473
2016-06-24,7.060000,7.150000,6.560000,6.790000,6.790000,21572
2016-06-25,6.790000,7.080000,6.700000,6.700000,6.700000,10863
2016-06-26,6.700000,7.000000,6.560000,7.000000,7.000000,8964
2016-06-27,7.000000,7.300000,6.820000,7.000000,7.000000,8509
2016-06-28,7.000000,7.020000,6.800000,6.970000,6.970000,9382
2016-06-29,6.970000,7.140000,6.850000,7.050000,7.050000,12301
2016-06-30,7.050000,7.200000,7.010000,7.140000,7.140000,12481
2016-07-01,7.140000,7.420000,7.090000,7.100000,7.100000,11087
2016-07-02,7.100000,7.370000,6.920000,7.000000,7.000000,9864
2016-07-03,7.000000,7.160000,6.900000,6.920000,6.920000,9222
2016-07-04,6.920000,7.050000,6.830000,6.830000,6.830000,8085
2016-07-05,6.830000,7.160000,6.830000,6.960000,6.960000,9196
2016-07-06,6.960000,7.100000,6.700000,7.040000,7.040000,8431
2016-07-07,7.040000,7.380000,6.970000,7.380000,7.380000,10518
2016-07-08,7.380000,7.400000,7.050000,7.280000,7.280000,11876
2016-07-09,7.280000,7.480000,7.230000,7.390000,7.390000,10248
2016-07-10,7.390000,7.910000,7.390000,7.890000,7.890000,13147
2016-07-11,7.890000,8.200000,7.800000,7.840000,7.840000,10810
2016-07-12,7.840000,8.080000,7.600000,7.880000,7.880000,9540
2016-07-13,7.880000,7.930000,7.750000,7.860000,7.860000,9407
2016-07-14,7.860000,8.250000,7.740000,7.940000,7.940000,10727
2016-07-15,7.940000,8.250000,7.920000,8.150000,8.150000,13286
2016-07-16,8.150000,8.230000,7.900000,8.070000,8.070000,10817
2016-07-17,8.070000,8.290000,8.040000,8.070000,8.070000,9232
2016-07-18,8.070000,8.490000,8.070000,8.400000,8.400000,19368
2016-07-19,8.400000,8.490000,8.230000,8.400000,8.400000,13104
2016-07-20,8.400000,8.800000,8.300000,8.800000,8.800000,17787
2016-07-21,8.800000,9.490000,8.800000,9.330000,9.330000,13505
2016-07-22,9.330000,9.430000,8.990000,9.150000,9.150000,10355
2016-07-23,9.150000,9.350000,8.980000,9.180000,9.180000,11454
2016-07-24,9.180000,9.260000,8.590000,8.950000,8.950000,12056
2016-07-25,8.950000,9.140000,8.510000,8.590000,8.590000,23442
2016-07-26,8.590000,9.140000,8.580000,9.030000,9.030000,12839
2016-07-27,9.290000,9.350000,9.120000,9.260000,9.260000,1013
2016-07-28,9.260000,9.500000,9.200000,9.380000,9.380000,768
2016-07-29,9.380000,9.510000,9.210000,9.240000,9.240000,675
2016-07-30,9.240000,9.550000,9.010000,9.550000,9.550000,2138
2016-07-31,9.030000,10.990000,9.290000,9.500000,9.500000,13105
2016-08-01,9.500000,10.200000,8.740000,9.750000,9.750000,24814
2016-08-02,9.750000,9.530000,8.830000,9.030000,9.030000,22463
2016-08-03,9.030000,9.500000,9.030000,9.330000,9.330000,14987
2016-08-04,9.330000,9.610000,9.250000,9.580000,9.580000,10147
2016-08-05,9.580000,10.500000,9.490000,10.500000,10.500000,16119
2016-08-06,10.500000,10.540000,10.170000,10.230000,10.230000,15540
2016-08-07,10.230000,10.470000,10.000000,10.450000,10.450000,13655
2016-08-08,10.450000,10.560000,10.070000,10.100000,10.100000,20485
2016-08-09,10.100000,10.500000,10.070000,10.500000,10.500000,17015
2016-08-10,10.500000,10.950000,10.250000,10.950000,10.950000,23730
2016-08-11,10.950000,12.720000,10.500000,12.600000,12.600000,26867
2016-08-12,12.600000,13.500000,12.070000,12.800000,12.800000,36950
2016-08-13,12.800000,15.100000,12.740000,14.000000,14.000000,70501
2016-08-14,14.000000,15.000000,12.470000,13.000000,13.000000,44271
2016-08-15,13.000000,13.330000,11.600000,13.100000,13.100000,33512
2016-08-16,13.100000,13.100000,12.250000,12.260000,12.260000,27994
2016-08-17,12.260000,14.000000,12.190000,13.990000,13.990000,49576
2016-08-18,13.990000,14.750000,12.960000,13.650000,13.650000,46682
2016-08-19,13.650000,13.850000,12.700000,12.850000,12.850000,33869
2016-08-20,12.850000,13.650000,12.850000,13.200000,13.200000,26686
2016-08-21,13.200000,14.200000,12.970000,13.720000,13.720000,36950
2016-08-22,13.720000,14.190000,12.550000,13.100000,13.100000,37750
2016-08-23,13.100000,13.490000,12.900000,13.340000,13.340000,16288
2016-08-24,13.340000,13.460000,12.200000,12.400000,12.400000,34695
2016-08-25,12.400000,12.710000,11.970000,12.550000,12.550000,20727
2016-08-26,12.550000,12.830000,12.150000,12.570000,12.570000,58998
2016-08-27,12.570000,12.890000,12.100000,12.100000,12.100000,55882
2016-08-28,12.100000,12.600000,10.850000,11.700000,11.700000,60197
2016-08-29,11.700000,11.960000,11.220000,11.710000,11.710000,17975
2016-08-30,11.710000,12.240000,11.420000,11.590000,11.590000,57771
2016-08-31,11.590000,11.720000,11.290000,11.290000,11.290000,31676
2016-09-01,11.290000,11.520000,11.180000,11.400000,11.400000,18541
2016-09-02,11.400000,11.440000,11.000000,11.150000,11.150000,39665
2016-09-03,11.150000,11.440000,10.550000,11.440000,11.440000,29770
2016-09-04,11.440000,11.750000,11.100000,11.260000,11.260000,20945
2016-09-05,11.260000,11.300000,10.950000,10.950000,10.950000,15224
2016-09-06,10.950000,11.220000,10.810000,11.080000,11.080000,14338
2016-09-07,11.080000,11.510000,11.010000,11.320000,11.320000,17006
2016-09-08,11.320000,11.550000,11.010000,11.230000,11.230000,16399
2016-09-09,11.230000,11.300000,10.900000,11.120000,11.120000,14200
2016-09-10,11.120000,11.470000,11.030000,11.250000,11.250000,18833
2016-09-11,11.250000,12.950000,11.070000,12.200000,12.200000,35606
2016-09-12,12.200000,12.450000,12.130000,12.300000,12.300000,14858
2016-09-13,12.300000,13.030000,12.300000,12.750000,12.750000,26184
2016-09-14,12.750000,12.820000,12.280000,12.300000,12.300000,17647
2016-09-15,12.300000,12.480000,11.770000,11.900000,11.900000,16470
2016-09-16,11.900000,12.100000,11.730000,11.820000,11.820000,16306
2016-09-17,11.820000,11.950000,11.770000,11.790000,11.790000,13561
2016-09-18,11.790000,11.840000,11.510000,11.600000,11.600000,15115
2016-09-19,11.600000,11.690000,11.400000,11.400000,11.400000,32715
2016-09-20,11.400000,11.850000,11.300000,11.580000,11.580000,13653
2016-09-21,11.580000,11.700000,11.450000,11.580000,11.580000,14346
2016-09-22,11.580000,11.700000,11.520000,11.590000,11.590000,16140
2016-09-23,11.590000,11.700000,11.450000,11.450000,11.450000,12377
2016-09-24,11.450000,11.650000,11.350000,11.540000,11.540000,10868
2016-09-25,11.540000,11.650000,11.440000,11.580000,11.580000,11817
2016-09-26,11.580000,11.700000,11.440000,11.700000,11.700000,13511
2016-09-27,11.700000,11.740000,11.480000,11.610000,11.610000,11806
2016-09-28,11.610000,12.100000,11.550000,11.810000,11.810000,18810
2016-09-29,11.810000,12.270000,11.730000,12.050000,12.050000,23199
2016-09-30,12.050000,12.110000,11.600000,11.700000,11.700000,15200
2016-10-01,11.700000,11.830000,11.560000,11.580000,11.580000,12467
2016-10-02,11.580000,12.280000,11.620000,11.650000,11.650000,18470
2016-10-03,11.650000,12.000000,11.600000,11.920000,11.920000,25218
2016-10-04,11.920000,11.960000,11.770000,11.900000,11.900000,14742
2016-10-05,11.900000,12.090000,11.850000,11.910000,11.910000,22599
2016-10-06,11.910000,11.980000,11.780000,11.850000,11.850000,17637
2016-10-07,11.850000,11.970000,11.750000,11.770000,11.770000,13457
2016-10-08,11.770000,11.890000,11.560000,11.760000,11.760000,18499
2016-10-09,11.760000,11.760000,11.590000,11.600000,11.600000,14213
2016-10-10,11.600000,11.770000,11.460000,11.560000,11.560000,15954
2016-10-11,11.560000,11.830000,11.400000,11.470000,11.470000,21350
2016-10-12,11.470000,11.590000,11.420000,11.530000,11.530000,12318
2016-10-13,11.530000,11.650000,11.430000,11.500000,11.500000,15288
2016-10-14,11.500000,11.560000,11.130000,11.220000,11.220000,22981
2016-10-15,11.220000,11.370000,10.910000,10.910000,10.910000,25971
2016-10-16,10.910000,10.950000,10.590000,10.680000,10.680000,14705
2016-10-17,10.680000,10.750000,10.000000,10.220000,10.220000,20317
2016-10-18,10.220000,10.680000,10.100000,10.460000,10.460000,11651
2016-10-19,10.460000,10.850000,10.310000,10.760000,10.760000,13090
2016-10-20,10.760000,10.770000,10.480000,10.600000,10.600000,16812
2016-10-21,10.600000,10.750000,10.250000,10.300000,10.300000,19811
2016-10-22,10.300000,10.520000,9.840000,9.860000,9.860000,40298
2016-10-23,9.860000,10.230000,9.790000,9.920000,9.920000,21896
2016-10-24,9.920000,9.980000,9.100000,9.360000,9.360000,21610
2016-10-25,9.360000,9.610000,8.970000,9.280000,9.280000,29174
2016-10-26,9.280000,9.880000,9.070000,9.500000,9.500000,27429
2016-10-27,9.500000,9.670000,9.100000,9.120000,9.120000,15010
2016-10-28,9.120000,9.620000,7.530000,8.470000,8.470000,51086
2016-10-29,8.470000,9.580000,8.460000,9.470000,9.470000,16326
2016-10-31,9.470000,9.690000,8.790000,9.030000,9.030000,26390
2016-11-01,9.030000,9.200000,8.560000,9.060000,9.060000,33896
2016-11-02,9.060000,9.350000,8.680000,9.010000,9.010000,29551
2016-11-03,9.010000,9.360000,8.810000,8.840000,8.840000,44720
2016-11-04,8.840000,9.240000,8.470000,9.100000,9.100000,30368
2016-11-05,9.100000,9.170000,8.910000,9.160000,9.160000,16959
2016-11-06,9.160000,9.470000,9.010000,9.230000,9.230000,30258
2016-11-07,9.230000,9.760000,9.240000,9.730000,9.730000,21885
2016-11-08,9.730000,10.420000,9.580000,9.630000,9.630000,53190
2016-11-09,9.630000,9.890000,9.290000,9.700000,9.700000,32359
2016-11-10,9.700000,9.750000,9.500000,9.570000,9.570000,18926
2016-11-11,9.570000,9.750000,9.380000,9.650000,9.650000,16623
2016-11-12,9.650000,9.830000,9.370000,9.580000,9.580000,46891
2016-11-13,9.580000,9.760000,9.310000,9.430000,9.430000,27046
2016-11-14,9.430000,9.700000,9.460000,9.600000,9.600000,16813
2016-11-15,9.600000,9.720000,9.480000,9.500000,9.500000,14278
2016-11-16,9.500000,9.600000,8.960000,9.290000,9.290000,28669
2016-11-17,9.290000,9.390000,9.030000,9.110000,9.110000,11520
2016-11-18,9.110000,9.170000,8.710000,8.900000,8.900000,19204
2016-11-19,8.900000,8.880000,8.300000,8.480000,8.480000,48763
2016-11-20,8.480000,8.640000,8.320000,8.500000,8.500000,13909
2016-11-21,8.500000,8.640000,8.350000,8.540000,8.540000,13656
2016-11-22,8.540000,8.860000,8.480000,8.670000,8.670000,16280
2016-11-23,8.670000,8.720000,8.510000,8.520000,8.520000,13212
2016-11-24,8.520000,9.130000,8.340000,9.040000,9.040000,28681
2016-11-25,9.040000,9.170000,8.720000,9.010000,9.010000,27689
2016-11-26,9.010000,9.070000,8.740000,8.980000,8.980000,13456
2016-11-27,8.980000,9.080000,8.760000,9.010000,9.010000,17964
2016-11-28,9.010000,9.080000,8.890000,9.000000,9.000000,12270
2016-11-29,9.000000,9.000000,8.740000,8.820000,8.820000,12620
2016-11-30,8.820000,8.960000,8.720000,8.960000,8.960000,9319
2016-12-01,8.960000,8.930000,8.490000,8.630000,8.630000,14097
2016-12-02,8.630000,8.830000,8.500000,8.570000,8.570000,15352
2016-12-03,8.570000,8.760000,8.540000,8.720000,8.720000,12894
2016-12-04,8.720000,8.900000,8.600000,8.660000,8.660000,11680
2016-12-05,8.660000,8.850000,8.400000,8.550000,8.550000,17885
2016-12-06,8.550000,8.680000,8.410000,8.600000,8.600000,14677
2016-12-07,8.600000,8.780000,8.510000,8.630000,8.630000,10922
2016-12-08,8.630000,8.800000,8.550000,8.670000,8.670000,8931
2016-12-09,8.670000,8.760000,8.570000,8.680000,8.680000,9114
2016-12-10,8.680000,8.870000,8.650000,8.840000,8.840000,12935
2016-12-11,8.840000,9.590000,8.720000,9.340000,9.340000,22179
2016-12-12,9.340000,9.540000,9.000000,9.080000,9.080000,13442
2016-12-13,9.080000,9.350000,8.960000,9.240000,9.240000,32467
2016-12-14,9.240000,9.390000,9.180000,9.250000,9.250000,12043
2016-12-15,9.250000,9.440000,9.080000,9.350000,9.350000,12195
2016-12-16,9.350000,9.870000,9.190000,9.750000,9.750000,22229
2016-12-17,9.750000,9.850000,9.440000,9.520000,9.520000,12811
2016-12-18,9.520000,9.880000,9.500000,9.840000,9.840000,26633
2016-12-19,9.840000,10.470000,9.800000,10.140000,10.140000,43361
2016-12-20,10.140000,10.550000,10.090000,10.170000,10.170000,53132
2016-12-21,10.170000,10.220000,9.670000,9.840000,9.840000,32063
2016-12-22,9.840000,9.850000,9.110000,9.700000,9.700000,34261
2016-12-23,9.700000,9.760000,9.100000,9.310000,9.310000,41817
2016-12-24,9.310000,9.980000,9.310000,9.680000,9.680000,37570
2016-12-25,9.680000,9.950000,9.560000,9.850000,9.850000,26170
2016-12-26,9.850000,10.040000,9.680000,9.710000,9.710000,17691
2016-12-27,9.710000,9.920000,9.430000,9.530000,9.530000,34881
2016-12-28,9.530000,10.170000,9.480000,9.860000,9.860000,45352
2016-12-29,9.860000,10.970000,9.660000,10.560000,10.560000,53030
2016-12-30,10.560000,11.320000,10.420000,10.920000,10.920000,61099
2016-12-31,10.920000,11.240000,10.470000,11.130000,11.130000,20801
2017-01-01,11.130000,11.330000,10.760000,11.060000,11.060000,30755
2017-01-02,11.060000,11.740000,10.990000,11.620000,11.620000,38156
2017-01-03,11.620000,12.730000,11.520000,12.220000,12.220000,60370
2017-01-04,12.220000,23.910000,12.060000,15.490000,15.490000,341735
2017-01-05,15.490000,15.990000,12.350000,13.630000,13.630000,155704
2017-01-06,13.630000,14.400000,10.500000,11.210000,11.210000,124433
2017-01-07,11.210000,12.950000,10.430000,11.720000,11.720000,74534
2017-01-08,11.720000,12.800000,11.790000,12.310000,12.310000,43946
2017-01-09,12.310000,12.500000,11.920000,12.120000,12.120000,28824
2017-01-10,12.120000,12.440000,11.930000,12.160000,12.160000,29131
2017-01-11,12.160000,12.500000,10.670000,11.140000,11.140000,69773
2017-01-12,11.140000,12.340000,10.790000,12.170000,12.170000,54399
2017-01-13,12.170000,12.480000,11.620000,12.350000,12.350000,34219
2017-01-14,12.350000,12.400000,12.070000,12.250000,12.250000,24896
2017-01-15,12.250000,12.390000,12.220000,12.260000,12.260000,19628
2017-01-16,12.260000,12.900000,12.170000,12.800000,12.800000,26963
2017-01-17,12.800000,14.150000,12.630000,14.040000,14.040000,66995
2017-01-18,14.040000,14.080000,13.490000,13.790000,13.790000,69734
2017-01-19,13.790000,15.070000,13.730000,15.010000,15.010000,82157
2017-01-20,15.010000,15.400000,14.660000,14.900000,14.900000,95138
2017-01-21,14.900000,15.290000,14.620000,14.790000,14.790000,33682
2017-01-22,14.790000,15.300000,14.760000,14.980000,14.980000,47709
2017-01-23,14.980000,15.100000,14.830000,15.030000,15.030000,27460
2017-01-24,15.030000,15.090000,13.300000,14.030000,14.030000,135909
2017-01-25,14.030000,14.500000,13.720000,14.260000,14.260000,41745
2017-01-26,14.260000,14.750000,14.240000,14.750000,14.750000,28962
2017-01-27,14.750000,15.300000,14.730000,15.130000,15.130000,50023
2017-01-28,15.130000,15.190000,14.880000,15.090000,15.090000,41645
2017-01-29,15.090000,15.330000,14.930000,15.270000,15.270000,34201
2017-01-30,15.270000,16.020000,15.190000,15.790000,15.790000,69168
2017-01-31,15.790000,16.129999,15.670000,15.940000,15.940000,52398
2017-02-01,15.940000,16.010000,15.450000,15.690000,15.690000,44842
2017-02-02,15.690000,16.010000,15.520000,16.010000,16.010000,38290
2017-02-03,16.010000,17.200001,15.930000,16.900000,16.900000,81203
2017-02-04,16.900000,17.170000,16.709999,16.879999,16.879999,33545
2017-02-05,16.879999,17.049999,16.270000,16.510000,16.510000,89036
2017-02-06,16.510000,16.709999,16.190001,16.500000,16.500000,40715
2017-02-07,16.500000,17.120001,16.420000,16.820000,16.820000,52417
2017-02-08,16.820000,16.940001,16.480000,16.889999,16.889999,39390
2017-02-09,16.889999,17.040001,15.330000,16.049999,16.049999,133654
2017-02-10,16.049999,17.139999,15.900000,16.910000,16.910000,45709
2017-02-11,16.910000,17.170000,16.760000,17.059999,17.059999,26841
2017-02-12,17.059999,17.100000,16.639999,16.809999,16.809999,20502
2017-02-13,16.809999,16.910000,16.440001,16.719999,16.719999,15374
2017-02-14,16.719999,18.280001,16.600000,18.040001,18.040001,60683
2017-02-15,18.040001,19.520000,17.590000,19.389999,19.389999,98106
2017-02-16,19.389999,19.740000,18.850000,19.270000,19.270000,84089
2017-02-17,19.270000,19.840000,18.990000,19.750000,19.750000,102063
2017-02-18,19.750000,21.320000,19.620001,21.070000,21.070000,210927
2017-02-19,21.070000,23.490000,20.940001,22.219999,22.219999,318317
2017-02-20,22.219999,23.389999,20.590000,21.170000,21.170000,188208
2017-02-21,21.170000,21.620001,20.000000,20.860001,20.860001,182001
2017-02-22,20.860001,21.930000,20.500000,21.500000,21.500000,154431
2017-02-23,21.500000,24.670000,21.469999,24.420000,24.420000,274792
2017-02-24,24.420000,29.320000,23.010000,25.520000,25.520000,575687
2017-02-25,25.520000,27.320000,23.110001,26.600000,26.600000,498180
2017-02-26,26.600000,27.860001,25.340000,27.639999,27.639999,347012
2017-02-27,27.639999,28.500000,27.290001,27.920000,27.920000,360323
2017-02-28,27.920000,33.770000,27.639999,32.430000,32.430000,961649
2017-03-01,32.430000,47.970001,32.009998,41.400002,41.400002,3566305
2017-03-02,41.400002,59.029999,35.180000,42.130001,42.130001,8964121
2017-03-03,42.130001,51.290001,38.009998,47.250000,47.250000,3826410
2017-03-04,47.250000,47.990002,43.020000,43.020000,43.020000,1910460
2017-03-05,43.020000,45.040001,39.009998,42.000000,42.000000,1345121
2017-03-06,42.000000,46.779999,41.930000,45.799999,45.799999,1428412
2017-03-07,45.799999,46.419998,42.599998,45.410000,45.410000,981918
2017-03-08,45.410000,45.549999,41.290001,41.330002,41.330002,811950
2017-03-09,41.330002,53.040001,40.540001,50.389999,50.389999,3394281
2017-03-10,50.389999,54.520000,45.110001,49.669998,49.669998,3574286
2017-03-11,49.669998,73.980003,48.860001,72.559998,72.559998,9185985
2017-03-12,72.559998,79.419998,65.800003,76.029999,76.029999,6411202
2017-03-13,76.029999,80.970001,70.180000,74.639999,74.639999,5825294
2017-03-14,74.639999,90.940002,72.889999,87.690002,87.690002,6085817
2017-03-15,87.690002,100.620003,84.620003,96.000000,96.000000,12432135
2017-03-16,96.000000,98.610001,79.160004,89.489998,89.489998,11607605
2017-03-17,89.489998,99.000000,81.750000,98.519997,98.519997,8454184
2017-03-18,98.519997,126.110001,95.099998,108.739998,108.739998,17329417
2017-03-19,108.739998,114.860001,97.889999,108.589996,108.589996,8954933
2017-03-20,108.589996,110.889999,101.050003,101.870003,101.870003,4398180
2017-03-21,101.870003,105.949997,90.919998,98.080002,98.080002,8726589
2017-03-22,98.080002,110.209999,93.019997,103.449997,103.449997,8181640
2017-03-23,103.449997,105.070000,100.610001,102.430000,102.430000,2275222
2017-03-24,102.430000,108.599998,99.919998,101.940002,101.940002,6660359
2017-03-25,101.940002,103.139999,92.400002,94.989998,94.989998,4212262
2017-03-26,94.989998,96.870003,91.919998,94.129997,94.129997,2799712
2017-03-26,94.129997,94.089996,77.870003,84.989998,84.989998,9199366
2017-03-27,84.989998,90.150002,81.029999,87.660004,87.660004,3351067
2017-03-28,87.660004,87.809998,83.040001,84.760002,84.760002,2806488
2017-03-29,84.760002,85.220001,75.089996,78.449997,78.449997,5287856
2017-03-30,78.449997,78.610001,60.439999,72.400002,72.400002,8655331
2017-03-31,72.400002,72.820000,66.010002,67.419998,67.419998,2333375
2017-04-01,67.419998,70.080002,53.340000,56.000000,56.000000,6403439
2017-04-02,56.000000,65.519997,46.230000,62.450001,62.450001,9235203
2017-04-03,62.450001,72.050003,57.459999,68.639999,68.639999,5778430
2017-04-04,68.639999,77.680000,65.010002,74.040001,74.040001,5517418
2017-04-05,74.040001,74.089996,63.619999,66.059998,66.059998,3370017
2017-04-06,66.059998,70.169998,64.739998,66.139999,66.139999,1804603
2017-04-07,66.139999,69.949997,65.730003,67.239998,67.239998,1326764
2017-04-08,67.239998,68.519997,64.269997,65.040001,65.040001,969924
2017-04-09,65.040001,65.809998,59.110001,61.389999,61.389999,1936821
2017-04-10,61.389999,62.799999,59.639999,60.869999,60.869999,1871618
2017-04-11,60.869999,68.680000,59.009998,67.400002,67.400002,3799122
2017-04-12,67.400002,77.190002,65.720001,72.809998,72.809998,4786671
2017-04-13,72.809998,74.150002,68.889999,71.800003,71.800003,2950496
2017-04-14,71.800003,78.250000,69.120003,74.709999,74.709999,2469963
2017-04-15,74.709999,76.800003,73.790001,75.190002,75.190002,1415891
2017-04-16,75.190002,76.800003,73.739998,75.440002,75.440002,1147494
2017-04-17,75.440002,76.389999,70.570000,72.470001,72.470001,1921298
2017-04-18,72.470001,75.360001,72.129997,72.339996,72.339996,1039570
2017-04-19,72.339996,72.800003,70.089996,71.040001,71.040001,1028322
2017-04-20,71.040001,72.980003,70.209999,70.839996,70.839996,1112187
2017-04-21,70.839996,72.449997,70.309998,70.959999,70.959999,790986
2017-04-22,70.959999,71.800003,69.680000,70.239998,70.239998,887810
2017-04-23,70.239998,71.680000,69.220001,71.629997,71.629997,921682
2017-04-24,71.629997,72.870003,70.750000,71.199997,71.199997,933409
2017-04-25,71.199997,71.639999,69.809998,71.309998,71.309998,1178753
2017-04-26,71.309998,79.699997,70.059998,77.709999,77.709999,3574343
2017-04-27,77.709999,80.230003,74.680000,78.550003,78.550003,2218295
2017-04-28,78.550003,98.919998,78.389999,93.070000,93.070000,9196030
2017-04-29,93.070000,95.739998,87.150002,89.360001,89.360001,2921458
2017-04-30,89.360001,93.669998,81.330002,84.769997,84.769997,4338179
2017-05-01,84.769997,86.889999,79.779999,83.730003,83.730003,2854593
2017-05-02,83.730003,88.080002,81.360001,85.589996,85.589996,3055205
2017-05-03,85.589996,93.500000,82.839996,86.449997,86.449997,5622094
2017-05-04,86.449997,98.449997,86.519997,92.550003,92.550003,5473813
2017-05-05,92.550003,96.519997,91.239998,94.379997,94.379997,1653372
2017-05-06,94.379997,105.800003,91.809998,100.930000,100.930000,5083369
2017-05-07,100.930000,101.820000,92.050003,95.870003,95.870003,3278683
2017-05-08,95.870003,98.260002,78.269997,86.730003,86.730003,4770114
2017-05-09,86.730003,92.139999,85.139999,87.650002,87.650002,1422721
2017-05-10,87.650002,90.660004,86.650002,88.629997,88.629997,1158432
2017-05-11,88.629997,90.620003,82.639999,85.230003,85.230003,1388110
2017-05-12,85.230003,88.309998,81.459999,86.989998,86.989998,1394631
2017-05-13,86.989998,89.800003,86.279999,87.279999,87.279999,524652
2017-05-14,87.279999,88.820000,79.889999,88.750000,88.750000,1805422
2017-05-15,88.750000,88.989998,81.940002,83.320000,83.320000,1156055
2017-05-16,83.320000,84.879997,76.480003,81.849998,81.849998,2572808
2017-05-17,81.849998,87.889999,80.459999,87.190002,87.190002,1723119
2017-05-18,87.190002,100.040001,84.430000,96.139999,96.139999,4587375
2017-05-19,96.139999,104.120003,95.910004,97.389999,97.389999,2896280
2017-05-20,97.389999,101.830002,95.510002,99.849998,99.849998,2152572
2017-05-21,99.849998,147.679993,95.769997,119.339996,119.339996,19157543
2017-05-22,119.339996,142.050003,115.860001,131.800003,131.800003,7622191
2017-05-23,131.800003,152.199997,131.800003,142.500000,142.500000,10368026
2017-05-24,142.500000,145.139999,113.730003,115.709999,115.709999,9608759
2017-05-25,115.709999,137.940002,102.580002,108.949997,108.949997,4878280
2017-05-26,108.949997,116.559998,81.059998,96.580002,96.580002,5550413
2017-05-27,96.510002,114.709999,96.510002,104.970001,104.970001,3306402
2017-05-28,104.970001,116.559998,102.739998,114.099998,114.099998,3198488
2017-05-29,114.099998,125.650002,111.449997,119.190002,119.190002,4412151
2017-05-30,119.190002,139.529999,114.989998,132.690002,132.690002,5343123
2017-05-31,132.690002,144.529999,129.009995,133.529999,133.529999,4651502
2017-06-01,133.529999,142.960007,132.320007,142.910004,142.910004,2743302
2017-06-02,142.910004,145.880005,138.869995,140.899994,140.899994,2001939
2017-06-03,140.899994,142.160004,137.850006,141.660004,141.660004,1353203
2017-06-04,141.660004,143.949997,139.460007,143.889999,143.889999,2262017
2017-06-05,143.889999,144.589996,128.750000,140.869995,140.869995,6824769
